Order_ID,Order_Date,Month,Quarter,Year,Customer_ID,Customer_Name,State,City_Tier,Category,Product_Name,MRP,Discount_Pct,Sale_Price,Quantity,Revenue,COGS,Profit,Profit_Margin,Payment_Mode,Order_Status,Channel,Rating
AMZ102491,2024-03-27,March,Q1,2024,CUST31145,George Jhaveri,Gujarat,Tier-1,Electronics,Realme 10 Pro,11790.53,13,10257.76,3,30773.28,18658.35,12114.93,39.37,EMI,Delivered,Website,2.9
AMZ102492,2024-01-19,January,Q1,2024,CUST13131,Waida Devan,Uttar Pradesh,Tier-2,Beauty,Mamaearth Vitamin C Serum,311.91,17,258.89,1,258.89,179.32,79.57,30.74,Debit Card,Delivered,Website,3.6
AMZ102493,2022-08-09,August,Q3,2022,CUST51917,Avni Ahluwalia,Kerala,Tier-2,Sports,Decathlon Yoga Mat,3775.55,12,3322.48,4,13289.92,7610.5,5679.42,42.73,UPI,Cancelled,Website,4.3
AMZ102494,2023-06-14,June,Q2,2023,CUST36477,Ekaja Sankar,West Bengal,Tier-2,Fashion,Handbag Women Leather,236.57,45,130.11,1,130.11,78.48,51.63,39.68,EMI,Cancelled,Mobile App,4.4
AMZ102495,2023-11-11,November,Q4,2023,CUST45048,Balvan Dutta,Haryana,Tier-2,Home & Kitchen,WD-40 Multipurpose,16570.61,23,12759.37,3,38278.11,21446.0,16832.11,43.97,EMI,Delivered,Mobile App,3.8
AMZ102496,2023-01-18,January,Q1,2023,CUST23740,Nandini Arora,Odisha,Tier-3,Fashion,Watch Fastrack,206.73,17,171.59,1,171.59,85.16,86.43,50.37,UPI,Returned,Website,3.8
AMZ102497,2023-05-23,May,Q2,2023,CUST42924,Ekansh Kanda,Haryana,Tier-2,Books,Let Us C,307.62,15,261.48,1,261.48,149.79,111.69,42.71,UPI,Cancelled,Mobile App,3.2
AMZ102498,2023-08-12,August,Q3,2023,CUST41125,Victor Taneja,West Bengal,Tier-2,Sports,Decathlon Yoga Mat,9742.59,33,6527.54,1,6527.54,3574.72,2952.82,45.24,Debit Card,Delivered,Mobile App,3.1
AMZ102499,2023-12-28,December,Q4,2023,CUST31610,Xiti Mand,Karnataka,Tier-1,Beauty,Nivea Body Lotion,2818.12,30,1972.68,3,5918.04,3876.93,2041.11,34.49,Cash on Delivery,Delivered,Mobile App,4.8
AMZ102500,2023-12-04,December,Q4,2023,CUST14218,Advaith Gour,Uttar Pradesh,Tier-2,Beauty,Nykaa Nail Polish,1657.6,39,1011.14,5,5055.7,2407.0,2648.7,52.39,EMI,Delivered,Website,4.9
AMZ102501,2024-03-19,March,Q1,2024,CUST50442,Qushi Butala,Rajasthan,Tier-2,Books,The Alchemist,409.63,5,389.15,3,1167.45,753.68,413.77,35.44,Cash on Delivery,Returned,Mobile App,3.1
AMZ102502,2023-10-19,October,Q4,2023,CUST17313,Harita Yogi,Kerala,Tier-2,Fashion,Sports Shoes Nike,2149.04,30,1504.33,1,1504.33,838.6,665.73,44.25,Cash on Delivery,Returned,Mobile App,3.8
AMZ102503,2024-01-25,January,Q1,2024,CUST43050,Dhruv Natarajan,Odisha,Tier-3,Books,Wings of Fire,604.84,3,586.69,1,586.69,300.36,286.33,48.8,Credit Card,Delivered,Mobile App,3.5
AMZ102504,2022-06-08,June,Q2,2022,CUST21308,Pahal Kalla,Karnataka,Tier-1,Fashion,Men Casual T-Shirt,3840.28,30,2688.2,1,2688.2,1735.67,952.53,35.43,Debit Card,Delivered,Mobile App,3.8
AMZ102505,2023-07-21,July,Q3,2023,CUST13199,Dipta Bora,Uttar Pradesh,Tier-2,Sports,Decathlon Yoga Mat,7790.25,29,5531.08,1,5531.08,3122.13,2408.95,43.55,Cash on Delivery,Delivered,Website,4.4
AMZ102506,2024-03-23,March,Q1,2024,CUST23368,Praneel Batra,Karnataka,Tier-1,Books,Atomic Habits,662.13,18,542.95,5,2714.75,1445.27,1269.48,46.76,Credit Card,Delivered,Website,2.5
AMZ102507,2023-02-14,February,Q1,2023,CUST58946,Vanya Acharya,West Bengal,Tier-2,Home & Kitchen,Godrej Refrigerator,18730.61,16,15733.71,2,31467.42,19135.18,12332.24,39.19,Net Banking,Delivered,Website,3.3
AMZ102508,2022-02-11,February,Q1,2022,CUST50308,Harsh Mistry,Odisha,Tier-3,Home & Kitchen,WD-40 Multipurpose,540.95,12,476.04,1,476.04,341.68,134.36,28.22,Net Banking,Returned,Website,4.8
AMZ102509,2023-12-15,December,Q4,2023,CUST29589,Pooja Bir,West Bengal,Tier-2,Books,The Alchemist,194.22,12,170.91,2,341.82,194.33,147.49,43.15,Cash on Delivery,Cancelled,Mobile App,2.8
AMZ102510,2023-12-01,December,Q4,2023,CUST20063,Ayushman Savant,Haryana,Tier-2,Beauty,Pantene Shampoo,1638.08,32,1113.89,1,1113.89,748.16,365.73,32.83,Cash on Delivery,Delivered,Mobile App,2.6
AMZ102511,2022-09-09,September,Q3,2022,CUST11285,Dipta Mohan,Gujarat,Tier-1,Electronics,JBL Flip 6,65315.28,25,48986.46,3,146959.38,75721.17,71238.21,48.47,EMI,Returned,Mobile App,3.4
AMZ102512,2022-08-11,August,Q3,2022,CUST49802,Janani Ramesh,Tamil Nadu,Tier-1,Home & Kitchen,Dettol Handwash,2369.12,10,2132.21,1,2132.21,1226.1,906.11,42.5,Debit Card,Returned,Mobile App,4.1
AMZ102513,2022-01-23,January,Q1,2022,CUST41489,Kritika Wali,Haryana,Tier-2,Home & Kitchen,Usha Ceiling Fan,9975.29,19,8079.98,1,8079.98,5518.86,2561.12,31.7,Debit Card,Delivered,Mobile App,4.5
AMZ102514,2022-06-06,June,Q2,2022,CUST47525,Leela Mahal,Kerala,Tier-2,Sports,Nivia Football,5196.26,24,3949.16,1,3949.16,2215.86,1733.3,43.89,EMI,Delivered,Website,3.2
AMZ102515,2022-10-10,October,Q4,2022,CUST21655,Hardik Puri,Madhya Pradesh,Tier-3,Home & Kitchen,Pidilite Fevicol,4254.5,11,3786.51,2,7573.02,4383.52,3189.5,42.12,Cash on Delivery,Delivered,Mobile App,3.8
AMZ102516,2023-01-24,January,Q1,2023,CUST30921,Saumya Goda,Punjab,Tier-2,Beauty,Biotique Bio Sunscreen,1753.06,27,1279.73,1,1279.73,742.64,537.09,41.97,Cash on Delivery,Delivered,Mobile App,2.5
AMZ102517,2022-11-10,November,Q4,2022,CUST38305,Jasmit Soni,Haryana,Tier-2,Home & Kitchen,Usha Ceiling Fan,15376.01,25,11532.01,3,34596.03,17750.33,16845.7,48.69,Cash on Delivery,Returned,Mobile App,3.7
AMZ102518,2023-08-20,August,Q3,2023,CUST27408,Damyanti Deep,Madhya Pradesh,Tier-3,Home & Kitchen,WD-40 Multipurpose,14156.38,35,9201.65,1,9201.65,4148.12,5053.53,54.92,Cash on Delivery,Delivered,Mobile App,3.5
AMZ102519,2023-04-23,April,Q2,2023,CUST18191,Qadim Ramaswamy,Uttar Pradesh,Tier-2,Beauty,Nivea Body Lotion,2607.87,32,1773.35,1,1773.35,1113.88,659.47,37.19,UPI,Delivered,Mobile App,2.8
AMZ102520,2022-09-27,September,Q3,2022,CUST25754,Upma Mukhopadhyay,West Bengal,Tier-2,Home & Kitchen,Usha Ceiling Fan,11452.13,12,10077.87,2,20155.74,12786.17,7369.57,36.56,EMI,Delivered,Mobile App,3.2
AMZ102521,2022-12-11,December,Q4,2022,CUST36298,Jacob Vig,Tamil Nadu,Tier-1,Sports,Swimming Goggles,1976.6,40,1185.96,1,1185.96,875.92,310.04,26.14,Debit Card,Delivered,Mobile App,3.4
AMZ102522,2023-04-24,April,Q2,2023,CUST24024,Janani Sarraf,Uttar Pradesh,Tier-2,Beauty,Nykaa Nail Polish,375.17,44,210.1,1,210.1,135.43,74.67,35.54,Cash on Delivery,Delivered,Website,2.9
AMZ102523,2023-11-22,November,Q4,2023,CUST32545,Farhan Basu,Gujarat,Tier-1,Fashion,Watch Fastrack,4839.34,32,3290.75,1,3290.75,2304.17,986.58,29.98,Net Banking,Delivered,Website,3.3
AMZ102524,2023-06-28,June,Q2,2023,CUST27202,Yutika Chahal,Odisha,Tier-3,Books,Zero to One,450.11,15,382.59,1,382.59,190.0,192.59,50.34,EMI,Delivered,Mobile App,4.4
AMZ102525,2023-04-22,April,Q2,2023,CUST16669,Naksh Dalal,Delhi,Tier-1,Books,The Alchemist,248.38,11,221.06,1,221.06,119.41,101.65,45.98,Debit Card,Returned,Website,5.0
AMZ102526,2023-12-12,December,Q4,2023,CUST26092,Pooja Keer,Uttar Pradesh,Tier-2,Books,Rich Dad Poor Dad,609.67,17,506.03,2,1012.06,603.94,408.12,40.33,Debit Card,Delivered,Website,3.4
AMZ102527,2022-10-18,October,Q4,2022,CUST36373,Tripti Sehgal,Gujarat,Tier-1,Home & Kitchen,Pidilite Fevicol,24867.15,21,19645.05,3,58935.15,35348.96,23586.19,40.02,UPI,Delivered,Mobile App,2.6
AMZ102528,2023-11-06,November,Q4,2023,CUST59674,Benjamin Bhatia,Karnataka,Tier-1,Sports,Cycling Helmet,486.16,24,369.48,1,369.48,241.4,128.08,34.66,UPI,Returned,Mobile App,2.6
AMZ102529,2023-03-19,March,Q1,2023,CUST55922,Yamini Dyal,Kerala,Tier-2,Books,RS Aggarwal Maths,652.4,10,587.16,1,587.16,350.34,236.82,40.33,Cash on Delivery,Delivered,Website,3.3
AMZ102530,2023-08-16,August,Q3,2023,CUST25489,Nachiket Majumdar,Rajasthan,Tier-2,Beauty,Himalaya Face Wash,2720.21,19,2203.37,1,2203.37,1519.09,684.28,31.06,EMI,Cancelled,Website,3.6
AMZ102531,2023-11-21,November,Q4,2023,CUST56086,Wazir Lala,Gujarat,Tier-1,Books,Wings of Fire,797.75,15,678.09,1,678.09,353.99,324.1,47.8,Cash on Delivery,Cancelled,Mobile App,2.6
AMZ102532,2022-08-07,August,Q3,2022,CUST25104,Eshana Keer,Tamil Nadu,Tier-1,Electronics,Fire TV Stick 4K,12821.71,22,10000.93,1,10000.93,6837.91,3163.02,31.63,Debit Card,Delivered,Mobile App,4.0
AMZ102533,2023-05-20,May,Q2,2023,CUST51631,Devansh Kumar,Delhi,Tier-1,Electronics,boAt Rockerz 450,5193.42,19,4206.67,4,16826.68,9136.32,7690.36,45.7,Debit Card,Cancelled,Mobile App,3.6
AMZ102534,2022-03-06,March,Q1,2022,CUST55515,Vihaan Chowdhury,Gujarat,Tier-1,Beauty,Nivea Body Lotion,1490.37,36,953.84,1,953.84,663.93,289.91,30.39,Debit Card,Cancelled,Mobile App,3.0
AMZ102535,2023-01-08,January,Q1,2023,CUST51214,Aadi Mangat,Punjab,Tier-2,Beauty,Lakme Foundation,248.49,39,151.58,2,303.16,157.19,145.97,48.15,Net Banking,Delivered,Website,4.5
AMZ102536,2023-03-02,March,Q1,2023,CUST25550,Chakrika More,Telangana,Tier-1,Books,Atomic Habits,220.87,12,194.37,1,194.37,145.29,49.08,25.25,EMI,Returned,Website,4.9
AMZ102537,2022-04-17,April,Q2,2022,CUST15797,Zarna Bahl,Tamil Nadu,Tier-1,Beauty,Himalaya Face Wash,2669.43,43,1521.58,1,1521.58,1113.33,408.25,26.83,Credit Card,Delivered,Mobile App,4.9
AMZ102538,2023-01-22,January,Q1,2023,CUST15413,Radha Nagi,Uttar Pradesh,Tier-2,Fashion,Women Kurti Set,3206.79,20,2565.43,1,2565.43,1276.87,1288.56,50.23,UPI,Cancelled,Mobile App,4.5
AMZ102539,2024-02-16,February,Q1,2024,CUST59727,Saanvi Rajan,Bihar,Tier-3,Sports,Yonex Badminton Racket,3530.52,29,2506.67,3,7520.01,4273.58,3246.43,43.17,Debit Card,Returned,Website,4.1
AMZ102540,2022-11-21,November,Q4,2022,CUST15007,Aryan Bose,Odisha,Tier-3,Home & Kitchen,WD-40 Multipurpose,9400.69,11,8366.61,2,16733.22,10975.86,5757.36,34.41,UPI,Cancelled,Mobile App,4.5
AMZ102541,2023-12-05,December,Q4,2023,CUST32159,Chatura Seth,Karnataka,Tier-1,Beauty,Biotique Bio Sunscreen,719.1,38,445.84,1,445.84,329.88,115.96,26.01,Credit Card,Delivered,Mobile App,3.9
AMZ102542,2023-06-10,June,Q2,2023,CUST29720,Anthony Morar,Haryana,Tier-2,Beauty,Himalaya Face Wash,1819.02,38,1127.79,3,3383.37,2255.64,1127.73,33.33,UPI,Cancelled,Website,4.7
AMZ102543,2023-11-09,November,Q4,2023,CUST22997,Jalsa Tailor,Rajasthan,Tier-2,Electronics,boAt Rockerz 450,60696.7,10,54627.03,1,54627.03,25803.09,28823.94,52.76,Credit Card,Delivered,Website,4.9
AMZ102544,2022-07-20,July,Q3,2022,CUST10106,George Loke,Tamil Nadu,Tier-1,Electronics,Samsung Galaxy S23,40418.51,22,31526.44,1,31526.44,17867.62,13658.82,43.32,Cash on Delivery,Returned,Mobile App,4.8
AMZ102545,2023-05-10,May,Q2,2023,CUST38540,Hamsini Dada,Maharashtra,Tier-1,Books,RS Aggarwal Maths,611.62,2,599.39,5,2996.95,1943.28,1053.67,35.16,UPI,Cancelled,Mobile App,4.4
AMZ102546,2023-12-07,December,Q4,2023,CUST14304,Faraj Savant,Haryana,Tier-2,Books,The Alchemist,521.59,2,511.16,1,511.16,330.34,180.82,35.37,EMI,Returned,Mobile App,4.9
AMZ102547,2022-02-20,February,Q1,2022,CUST53042,Laksh Sastry,Maharashtra,Tier-1,Books,The Alchemist,296.36,18,243.02,3,729.06,414.42,314.64,43.16,Debit Card,Delivered,Website,3.5
AMZ102548,2022-11-01,November,Q4,2022,CUST36254,Luke Barad,Maharashtra,Tier-1,Sports,Decathlon Yoga Mat,2493.03,36,1595.54,2,3191.08,1806.59,1384.49,43.39,Debit Card,Cancelled,Mobile App,3.7
AMZ102549,2024-02-10,February,Q1,2024,CUST25118,Abeer Dugar,Kerala,Tier-2,Electronics,Dell Inspiron 15,8413.99,6,7909.15,1,7909.15,5709.32,2199.83,27.81,Cash on Delivery,Delivered,Mobile App,3.5
AMZ102550,2022-01-16,January,Q1,2022,CUST25038,Mitali Chakrabarti,Maharashtra,Tier-1,Home & Kitchen,Pidilite Fevicol,24135.61,28,17377.64,2,34755.28,20712.85,14042.43,40.4,Debit Card,Delivered,Website,4.5
AMZ102551,2023-01-18,January,Q1,2023,CUST46611,Chandani Thakkar,Kerala,Tier-2,Electronics,Sony WH-1000XM5,41104.94,6,38638.64,1,38638.64,18188.96,20449.68,52.93,Cash on Delivery,Delivered,Mobile App,3.5
AMZ102552,2022-05-01,May,Q2,2022,CUST31765,Tanvi Wali,Kerala,Tier-2,Sports,Yonex Badminton Racket,4094.22,40,2456.53,1,2456.53,1309.78,1146.75,46.68,Credit Card,Delivered,Website,3.1
AMZ102553,2022-06-28,June,Q2,2022,CUST17410,Patrick Minhas,Madhya Pradesh,Tier-3,Books,The Alchemist,711.24,7,661.45,1,661.45,298.34,363.11,54.9,Net Banking,Cancelled,Mobile App,4.8
AMZ102554,2022-05-25,May,Q2,2022,CUST49549,Harita Char,Haryana,Tier-2,Electronics,HP Laptop 15s,46392.92,16,38970.05,2,77940.1,47100.74,30839.36,39.57,Credit Card,Delivered,Website,3.9
AMZ102555,2023-01-06,January,Q1,2023,CUST39401,Owen Warrior,Delhi,Tier-1,Sports,Gym Gloves,6918.7,29,4912.28,2,9824.56,4433.61,5390.95,54.87,Credit Card,Delivered,Mobile App,3.7
AMZ102556,2022-01-27,January,Q1,2022,CUST20677,David Wali,Rajasthan,Tier-2,Home & Kitchen,Usha Ceiling Fan,14410.67,29,10231.58,2,20463.16,11327.35,9135.81,44.65,EMI,Delivered,Website,2.6
AMZ102557,2023-06-10,June,Q2,2023,CUST51601,Lakshmi Chadha,Odisha,Tier-3,Electronics,OnePlus 11,49333.1,11,43906.46,1,43906.46,24110.17,19796.29,45.09,Cash on Delivery,Delivered,Mobile App,3.9
AMZ102558,2023-05-20,May,Q2,2023,CUST15337,Ethan Mohan,Gujarat,Tier-1,Electronics,Realme 10 Pro,72913.33,24,55414.13,1,55414.13,33128.48,22285.65,40.22,Net Banking,Delivered,Mobile App,3.0
AMZ102559,2022-05-13,May,Q2,2022,CUST26623,Adya Karan,Telangana,Tier-1,Home & Kitchen,WD-40 Multipurpose,11378.75,6,10696.02,3,32088.06,17360.91,14727.15,45.9,EMI,Returned,Mobile App,3.3
AMZ102560,2023-04-04,April,Q2,2023,CUST35243,Alexander Sarkar,Telangana,Tier-1,Books,Ikigai,665.41,19,538.98,1,538.98,276.31,262.67,48.73,Cash on Delivery,Delivered,Mobile App,4.4
AMZ102561,2022-10-14,October,Q4,2022,CUST31272,Owen Subramaniam,West Bengal,Tier-2,Books,NCERT Class 12 Physics,424.35,15,360.7,4,1442.8,653.32,789.48,54.72,EMI,Delivered,Website,4.5
AMZ102562,2022-08-20,August,Q3,2022,CUST21602,Patrick Bhatt,Bihar,Tier-3,Books,Wings of Fire,155.02,17,128.67,2,257.34,119.25,138.09,53.66,Debit Card,Cancelled,Mobile App,4.4
AMZ102563,2022-12-15,December,Q4,2022,CUST17622,Robert Chada,Gujarat,Tier-1,Beauty,Nykaa Nail Polish,2744.99,41,1619.54,3,4858.62,2571.22,2287.4,47.08,UPI,Delivered,Website,3.2
AMZ102564,2022-08-11,August,Q3,2022,CUST17672,Chaitaly Walia,Kerala,Tier-2,Sports,Cosco Cricket Bat,3242.66,37,2042.88,5,10214.4,6819.22,3395.18,33.24,Cash on Delivery,Delivered,Website,3.5
AMZ102565,2023-01-04,January,Q1,2023,CUST47992,Lajita Gupta,Tamil Nadu,Tier-1,Home & Kitchen,Usha Ceiling Fan,12167.67,19,9855.81,1,9855.81,6944.53,2911.28,29.54,EMI,Delivered,Mobile App,3.5
AMZ102566,2023-04-06,April,Q2,2023,CUST33727,Rajeshri Singhal,Karnataka,Tier-1,Electronics,Samsung Galaxy S23,5558.02,23,4279.68,1,4279.68,2319.6,1960.08,45.8,Debit Card,Delivered,Mobile App,3.4
AMZ102567,2023-12-01,December,Q4,2023,CUST47789,Nathaniel Kunda,Tamil Nadu,Tier-1,Home & Kitchen,Surf Excel Detergent 4kg,12865.64,30,9005.95,1,9005.95,4502.31,4503.64,50.01,Credit Card,Delivered,Website,3.3
AMZ102568,2023-12-03,December,Q4,2023,CUST34918,Ethan Gokhale,Madhya Pradesh,Tier-3,Beauty,Lakme Foundation,688.33,10,619.5,2,1239.0,653.38,585.62,47.27,Cash on Delivery,Delivered,Mobile App,3.5
AMZ102569,2024-01-06,January,Q1,2024,CUST36720,Upadhriti Salvi,Haryana,Tier-2,Books,NCERT Class 12 Physics,512.09,7,476.24,4,1904.96,1402.35,502.61,26.38,UPI,Delivered,Website,2.8
AMZ102570,2023-03-26,March,Q1,2023,CUST49068,Chatresh Dubey,West Bengal,Tier-2,Books,Let Us C,122.64,16,103.02,3,309.06,221.63,87.43,28.29,Debit Card,Returned,Mobile App,4.4
AMZ102571,2023-04-25,April,Q2,2023,CUST48617,Eiravati Pandit,Kerala,Tier-2,Fashion,Kids School Bag,4485.78,36,2870.9,1,2870.9,1483.81,1387.09,48.32,Credit Card,Delivered,Mobile App,2.7
AMZ102572,2023-03-06,March,Q1,2023,CUST21297,Jai Bhargava,West Bengal,Tier-2,Electronics,iPhone 14,68575.76,16,57603.64,1,57603.64,35493.61,22110.03,38.38,Credit Card,Delivered,Mobile App,3.5
AMZ102573,2022-09-05,September,Q3,2022,CUST13400,Girik Karnik,Uttar Pradesh,Tier-2,Beauty,Pantene Shampoo,683.98,24,519.82,1,519.82,380.76,139.06,26.75,Credit Card,Delivered,Website,4.0
AMZ102574,2023-01-22,January,Q1,2023,CUST47093,Yash Choudhury,Uttar Pradesh,Tier-2,Fashion,Sports Shoes Nike,2018.61,35,1312.1,3,3936.3,2821.85,1114.45,28.31,Debit Card,Delivered,Mobile App,4.2
AMZ102575,2023-02-06,February,Q1,2023,CUST31175,Shivani Dani,Kerala,Tier-2,Electronics,"Mi Smart TV 43""",31596.3,9,28752.63,1,28752.63,16713.73,12038.9,41.87,Credit Card,Cancelled,Website,2.7
AMZ102576,2022-09-29,September,Q3,2022,CUST26633,Gagan Rajagopal,Delhi,Tier-1,Sports,Protein Whey 1kg,4978.22,36,3186.06,1,3186.06,2184.49,1001.57,31.44,Cash on Delivery,Cancelled,Website,3.2
AMZ102577,2023-06-17,June,Q2,2023,CUST10642,Avi Sarraf,Delhi,Tier-1,Books,Zero to One,173.64,20,138.91,2,277.82,188.75,89.07,32.06,Debit Card,Delivered,Website,3.4
AMZ102578,2024-02-18,February,Q1,2024,CUST29836,Garima Dhar,Telangana,Tier-1,Home & Kitchen,Milton Water Bottle,20082.71,15,17070.3,1,17070.3,9955.74,7114.56,41.68,Credit Card,Delivered,Website,4.5
AMZ102579,2023-04-03,April,Q2,2023,CUST45674,Nitara Magar,Bihar,Tier-3,Books,Let Us C,778.65,15,661.85,1,661.85,424.42,237.43,35.87,Net Banking,Delivered,Mobile App,3.0
AMZ102580,2022-02-05,February,Q1,2022,CUST16096,Priya Parikh,Tamil Nadu,Tier-1,Fashion,Kids School Bag,1009.16,25,756.87,3,2270.61,1646.46,624.15,27.49,Cash on Delivery,Delivered,Website,3.9
AMZ102581,2023-06-22,June,Q2,2023,CUST41721,Anya Kannan,Kerala,Tier-2,Books,Wings of Fire,641.98,6,603.46,1,603.46,357.0,246.46,40.84,Credit Card,Cancelled,Mobile App,3.0
AMZ102582,2022-06-27,June,Q2,2022,CUST47766,Abdul Kade,Uttar Pradesh,Tier-2,Beauty,Himalaya Face Wash,2423.17,29,1720.45,1,1720.45,1185.67,534.78,31.08,UPI,Returned,Mobile App,3.9
AMZ102583,2023-07-25,July,Q3,2023,CUST43197,Bimala Buch,Karnataka,Tier-1,Home & Kitchen,Usha Ceiling Fan,10762.69,12,9471.17,1,9471.17,4781.29,4689.88,49.52,UPI,Returned,Mobile App,2.5
AMZ102584,2022-06-03,June,Q2,2022,CUST11389,Hemal Nagi,Maharashtra,Tier-1,Electronics,Sony WH-1000XM5,16911.97,20,13529.58,1,13529.58,8867.73,4661.85,34.46,Credit Card,Delivered,Mobile App,4.3
AMZ102585,2022-10-06,October,Q4,2022,CUST28050,Vyanjana Nazareth,Karnataka,Tier-1,Beauty,Lakme Foundation,2196.16,41,1295.73,2,2591.46,1451.15,1140.31,44.0,Cash on Delivery,Returned,Website,2.8
AMZ102586,2023-04-23,April,Q2,2023,CUST30941,Pavani Nagy,Maharashtra,Tier-1,Beauty,Himalaya Face Wash,2617.49,27,1910.77,1,1910.77,935.29,975.48,51.05,EMI,Delivered,Mobile App,4.4
AMZ102587,2022-02-22,February,Q1,2022,CUST25060,Tanmayi Ahuja,Rajasthan,Tier-2,Home & Kitchen,Milton Water Bottle,17070.51,23,13144.29,1,13144.29,7002.39,6141.9,46.73,EMI,Returned,Mobile App,3.7
AMZ102588,2023-08-10,August,Q3,2023,CUST34409,Praneel Bakshi,Haryana,Tier-2,Home & Kitchen,Usha Ceiling Fan,13638.89,35,8865.28,3,26595.84,13577.15,13018.69,48.95,Cash on Delivery,Returned,Mobile App,4.8
AMZ102589,2022-09-23,September,Q3,2022,CUST31992,Kevin Dewan,Rajasthan,Tier-2,Beauty,Nivea Body Lotion,1650.24,10,1485.22,1,1485.22,1022.85,462.37,31.13,Net Banking,Cancelled,Mobile App,3.1
AMZ102590,2023-09-28,September,Q3,2023,CUST51567,Manbir Mital,Karnataka,Tier-1,Books,RS Aggarwal Maths,286.52,19,232.08,1,232.08,153.43,78.65,33.89,Net Banking,Delivered,Mobile App,3.4
AMZ102591,2022-05-13,May,Q2,2022,CUST32963,Panini Kade,Kerala,Tier-2,Beauty,Himalaya Face Wash,1352.63,40,811.58,2,1623.16,743.91,879.25,54.17,UPI,Cancelled,Mobile App,2.6
AMZ102592,2022-06-02,June,Q2,2022,CUST47034,Daksha Randhawa,Telangana,Tier-1,Sports,Yonex Badminton Racket,7320.08,21,5782.86,1,5782.86,2995.83,2787.03,48.19,Net Banking,Delivered,Website,3.9
AMZ102593,2023-07-03,July,Q3,2023,CUST51394,Hemani Babu,Kerala,Tier-2,Fashion,Sunglasses Polarized,1833.24,20,1466.59,1,1466.59,705.35,761.24,51.91,Debit Card,Delivered,Mobile App,2.7
AMZ102594,2024-03-17,March,Q1,2024,CUST40582,Tanish Andra,Punjab,Tier-2,Fashion,Kids School Bag,2328.43,28,1676.47,2,3352.94,2488.15,864.79,25.79,Debit Card,Returned,Website,4.2
AMZ102595,2023-08-20,August,Q3,2023,CUST37003,Ekta Borra,Odisha,Tier-3,Electronics,boAt Rockerz 450,17332.15,22,13519.08,3,40557.24,28309.67,12247.57,30.2,Credit Card,Returned,Mobile App,3.4
AMZ102596,2024-03-21,March,Q1,2024,CUST40790,Rachit Barad,Odisha,Tier-3,Electronics,HP Laptop 15s,49540.81,7,46072.95,1,46072.95,29760.39,16312.56,35.41,EMI,Returned,Mobile App,4.4
AMZ102597,2022-11-01,November,Q4,2022,CUST30035,Liam Virk,Haryana,Tier-2,Beauty,Sugar Lipstick,2388.27,40,1432.96,2,2865.92,1935.78,930.14,32.46,Credit Card,Delivered,Website,4.6
AMZ102598,2023-05-03,May,Q2,2023,CUST17229,Ronith Amble,Telangana,Tier-1,Sports,Swimming Goggles,5104.45,29,3624.16,5,18120.8,10200.52,7920.28,43.71,Debit Card,Returned,Mobile App,4.6
AMZ102599,2023-08-09,August,Q3,2023,CUST13072,Zashil Singh,Bihar,Tier-3,Fashion,Watch Fastrack,3445.48,12,3032.02,3,9096.06,5767.04,3329.02,36.6,Credit Card,Delivered,Website,4.1
AMZ102600,2024-01-09,January,Q1,2024,CUST13266,Jagat Purohit,Tamil Nadu,Tier-1,Beauty,Mamaearth Vitamin C Serum,948.73,36,607.19,5,3035.95,1936.77,1099.18,36.21,Cash on Delivery,Delivered,Mobile App,4.0
AMZ102601,2023-02-20,February,Q1,2023,CUST35031,Ria Sagar,West Bengal,Tier-2,Books,Zero to One,258.64,15,219.84,1,219.84,156.9,62.94,28.63,EMI,Delivered,Mobile App,2.8
AMZ102602,2022-02-24,February,Q1,2022,CUST49022,Yoshita Gade,Tamil Nadu,Tier-1,Home & Kitchen,Pidilite Fevicol,23081.64,12,20311.84,1,20311.84,12793.99,7517.85,37.01,UPI,Delivered,Website,4.8
AMZ102603,2023-12-29,December,Q4,2023,CUST17448,Triveni Sekhon,Odisha,Tier-3,Beauty,Lakme Foundation,389.74,31,268.92,1,268.92,140.52,128.4,47.75,Net Banking,Delivered,Mobile App,3.5
AMZ102604,2022-01-14,January,Q1,2022,CUST10755,Raagini Seth,West Bengal,Tier-2,Electronics,boAt Rockerz 450,86439.14,15,73473.27,1,73473.27,54436.16,19037.11,25.91,EMI,Delivered,Website,3.2
AMZ102605,2023-04-05,April,Q2,2023,CUST30065,Ekta Soman,Delhi,Tier-1,Sports,Decathlon Yoga Mat,9794.25,29,6953.92,1,6953.92,4666.7,2287.22,32.89,Credit Card,Delivered,Website,3.8
AMZ102606,2023-05-04,May,Q2,2023,CUST15401,Jack Shenoy,Kerala,Tier-2,Fashion,Formal Shoes Men,2201.83,36,1409.17,4,5636.68,3350.39,2286.29,40.56,Debit Card,Delivered,Website,2.5
AMZ102607,2024-03-09,March,Q1,2024,CUST25484,Jatin Nayak,Rajasthan,Tier-2,Fashion,Denim Jeans Men,3890.91,20,3112.73,2,6225.46,3669.86,2555.6,41.05,Net Banking,Delivered,Mobile App,2.6
AMZ102608,2022-02-26,February,Q1,2022,CUST38332,Theodore Pandit,Kerala,Tier-2,Fashion,Denim Jeans Men,2900.28,46,1566.15,1,1566.15,1161.17,404.98,25.86,Debit Card,Returned,Mobile App,2.7
